lossy_count memory usage (k=1000)
\begin{tabular}{lllrrr}
\hline
 Word                & isNewWord   & Word Count   &   Delta &   Memory Usage &   \#Buckets \\
 lain                & True        & 14           &      13 &         137128 &       1010 \\
 two                 & False       & 20           &      13 &         137128 &       1010 \\
 days                & True        & 14           &      13 &         137184 &       1011 \\
 buried              & False       & 15           &      13 &         137184 &       1011 \\
 go                  & False       & 73           &      13 &         137216 &       1011 \\
 tell                & False       & 45           &      13 &         137216 &       1011 \\
 prince              & False       & 24           &      13 &         137216 &       1011 \\
 run                 & False       & 16           &      13 &         137216 &       1011 \\
 capulets            & False       & 14           &      13 &         137216 &       1011 \\
 raise               & True        & 14           &      13 &         137272 &       1012 \\
 montagues           & True        & 14           &      13 &         137336 &       1013 \\
 others              & True        & 14           &      13 &         137392 &       1014 \\
 search              & False       & 15           &      13 &         137392 &       1014 \\
 exeunt              & False       & 33           &      13 &         137424 &       1014 \\
 others              & False       & 15           &      13 &         137424 &       1014 \\
 watch               & False       & 20           &      13 &         137424 &       1014 \\
 see                 & False       & 33           &      13 &         137424 &       1014 \\
 ground              & False       & 16           &      13 &         137424 &       1014 \\
 whereon             & True        & 14           &      13 &         137480 &       1015 \\
 woes                & True        & 14           &      13 &         137536 &       1016 \\
 lie                 & False       & 19           &      13 &         137536 &       1016 \\
 true                & False       & 23           &      13 &         137536 &       1016 \\
 ground              & False       & 17           &      13 &         137536 &       1016 \\
 piteous             & True        & 14           &      13 &         137592 &       1017 \\
 woes                & False       & 15           &      13 &         137592 &       1017 \\
 cannot              & False       & 22           &      13 &         137592 &       1017 \\
 without             & False       & 14           &      13 &         137592 &       1017 \\
 circumstance        & True        & 14           &      13 &         137656 &       1018 \\
 descry              & True        & 14           &      13 &         137712 &       1019 \\
 reenter             & True        & 14           &      13 &         137768 &       1020 \\
 watch               & False       & 21           &      13 &         137768 &       1020 \\
 balthasar           & False       & 28           &      13 &         137768 &       1020 \\
 second              & False       & 20           &      13 &         137768 &       1020 \\
 watch               & False       & 22           &      13 &         137768 &       1020 \\
 here’s              & False       & 16           &      13 &         137768 &       1020 \\
 romeo’s             & False       & 17           &      13 &         137768 &       1020 \\
 man                 & False       & 62           &      13 &         137736 &       1020 \\
 found               & False       & 14           &      13 &         137736 &       1020 \\
 churchyard          & False       & 19           &      13 &         137736 &       1020 \\
 first               & False       & 31           &      13 &         137736 &       1020 \\
 watch               & False       & 23           &      13 &         137736 &       1020 \\
 hold                & False       & 18           &      13 &         137736 &       1020 \\
 safety              & True        & 14           &      13 &         137792 &       1021 \\
 till                & False       & 22           &      13 &         137792 &       1021 \\
 prince              & False       & 25           &      13 &         137792 &       1021 \\
 come                & False       & 91           &      13 &         137792 &       1021 \\
 hither              & False       & 17           &      13 &         137792 &       1021 \\
 reenter             & False       & 15           &      13 &         137792 &       1021 \\
 others              & False       & 16           &      13 &         137792 &       1021 \\
 watch               & False       & 24           &      13 &         137792 &       1021 \\
 friar               & False       & 98           &      13 &         137792 &       1021 \\
 lawrence            & False       & 68           &      13 &         137792 &       1021 \\
 third               & False       & 14           &      13 &         137792 &       1021 \\
 watch               & False       & 25           &      13 &         137792 &       1021 \\
 friar               & False       & 99           &      13 &         137792 &       1021 \\
 trembles            & True        & 14           &      13 &         137856 &       1022 \\
 sighs               & True        & 14           &      13 &         137912 &       1023 \\
 weeps               & True        & 14           &      13 &         137968 &       1024 \\
 took                & False       & 14           &      13 &         137968 &       1024 \\
 mattock             & False       & 16           &      13 &         137968 &       1024 \\
 spade               & False       & 15           &      13 &         137968 &       1024 \\
 coming              & False       & 15           &      13 &         137968 &       1024 \\
 churchyard          & False       & 20           &      13 &         137968 &       1024 \\
 side                & True        & 14           &      13 &         138024 &       1025 \\
 first               & False       & 32           &      13 &         138024 &       1025 \\
 watch               & False       & 26           &      13 &         138024 &       1025 \\
 great               & True        & 14           &      13 &         138080 &       1026 \\
 suspicion           & True        & 14           &      13 &         138144 &       1027 \\
 stay                & False       & 27           &      13 &         138144 &       1027 \\
 friar               & False       & 100          &      13 &         138144 &       1027 \\
 enter               & False       & 73           &      13 &         138112 &       1027 \\
 prince              & False       & 26           &      13 &         138112 &       1027 \\
 attendants          & True        & 14           &      13 &         138176 &       1028 \\
 prince              & False       & 27           &      13 &         138176 &       1028 \\
 misadventure        & False       & 14           &      13 &         138176 &       1028 \\
 early               & False       & 17           &      13 &         138176 &       1028 \\
 calls               & False       & 14           &      13 &         138176 &       1028 \\
 person              & True        & 14           &      13 &         138232 &       1029 \\
 morning’s           & False       & 14           &      13 &         138232 &       1029 \\
 rest                & False       & 17           &      13 &         138232 &       1029 \\
 enter               & False       & 74           &      13 &         138264 &       1029 \\
 capulet             & False       & 133          &      13 &         138232 &       1029 \\
 lady                & False       & 107          &      13 &         138200 &       1029 \\
 capulet             & False       & 134          &      13 &         138200 &       1029 \\
 others              & False       & 17           &      13 &         138200 &       1029 \\
 capulet             & False       & 135          &      13 &         138232 &       1029 \\
 shriek              & True        & 14           &      13 &         138288 &       1030 \\
 abroad              & True        & 14           &      13 &         138344 &       1031 \\
 lady                & False       & 108          &      13 &         138376 &       1031 \\
 capulet             & False       & 136          &      13 &         138376 &       1031 \\
 people              & True        & 14           &      13 &         138432 &       1032 \\
 street              & False       & 14           &      13 &         138432 &       1032 \\
 cry                 & False       & 14           &      13 &         138432 &       1032 \\
 romeo               & False       & 292          &      13 &         138432 &       1032 \\
 juliet              & False       & 172          &      13 &         138432 &       1032 \\
 paris               & False       & 55           &      13 &         138432 &       1032 \\
 run                 & False       & 17           &      13 &         138432 &       1032 \\
 open                & False       & 17           &      13 &         138432 &       1032 \\
 outcry              & True        & 14           &      13 &         138488 &       1033 \\
 toward              & True        & 14           &      13 &         138544 &       1034 \\
 monument            & False       & 20           &      13 &         138544 &       1034 \\
 prince              & False       & 28           &      13 &         138544 &       1034 \\
 fear                & False       & 20           &      13 &         138544 &       1034 \\
 startles            & True        & 14           &      13 &         138608 &       1035 \\
 ears                & True        & 14           &      13 &         138664 &       1036 \\
 first               & False       & 33           &      13 &         138664 &       1036 \\
 watch               & False       & 27           &      13 &         138664 &       1036 \\
 sovereign           & True        & 14           &      13 &         138728 &       1037 \\
 lies                & False       & 20           &      13 &         138728 &       1037 \\
 county              & False       & 22           &      13 &         138728 &       1037 \\
 paris               & False       & 56           &      13 &         138728 &       1037 \\
 slain               & False       & 24           &      13 &         138728 &       1037 \\
 romeo               & False       & 293          &      13 &         138728 &       1037 \\
 dead                & False       & 43           &      13 &         138728 &       1037 \\
 juliet              & False       & 173          &      13 &         138728 &       1037 \\
 dead                & False       & 44           &      13 &         138728 &       1037 \\
 warm                & False       & 16           &      13 &         138728 &       1037 \\
 new                 & True        & 14           &      13 &         138784 &       1038 \\
 kill’d              & False       & 14           &      13 &         138784 &       1038 \\
 prince              & False       & 29           &      14 &         117488 &        702 \\
 search              & False       & 16           &      14 &         117488 &        702 \\
 seek                & True        & 15           &      14 &         117544 &        703 \\
 know                & False       & 32           &      14 &         117544 &        703 \\
 foul                & True        & 15           &      14 &         117600 &        704 \\
 murder              & False       & 16           &      14 &         117600 &        704 \\
 comes               & False       & 25           &      14 &         117600 &        704 \\
 first               & False       & 34           &      14 &         117600 &        704 \\
 watch               & False       & 28           &      14 &         117600 &        704 \\
 friar               & False       & 101          &      14 &         117600 &        704 \\
 slaughter’d         & True        & 15           &      14 &         117696 &        705 \\
 romeo’s             & False       & 18           &      14 &         117696 &        705 \\
 man                 & False       & 63           &      14 &         117728 &        705 \\
 instruments         & True        & 15           &      14 &         117792 &        706 \\
 upon                & False       & 41           &      14 &         117824 &        706 \\
 fit                 & True        & 15           &      14 &         117880 &        707 \\
 open                & False       & 18           &      14 &         117880 &        707 \\
 dead                & False       & 45           &      14 &         117880 &        707 \\
 men’s               & True        & 15           &      14 &         117968 &        708 \\
 tombs               & True        & 15           &      14 &         118024 &        709 \\
 capulet             & False       & 137          &      14 &         118024 &        709 \\
 heaven              & False       & 29           &      14 &         118024 &        709 \\
 wife                & False       & 21           &      14 &         118024 &        709 \\
 look                & False       & 29           &      14 &         118024 &        709 \\
 daughter            & False       & 17           &      14 &         118024 &        709 \\
 bleeds              & True        & 15           &      14 &         118080 &        710 \\
 dagger              & False       & 18           &      14 &         118080 &        710 \\
 hath                & False       & 63           &      14 &         118080 &        710 \\
 mista’en            & True        & 15           &      14 &         118176 &        711 \\
 lo                  & True        & 15           &      14 &         118232 &        712 \\
 house               & False       & 32           &      14 &         118232 &        712 \\
 empty               & False       & 15           &      14 &         118232 &        712 \\
 back                & False       & 28           &      14 &         118232 &        712 \\
 montague            & False       & 38           &      14 &         118232 &        712 \\
 missheathed         & True        & 15           &      14 &         118296 &        713 \\
 daughter’s          & True        & 15           &      14 &         118392 &        714 \\
 bosom               & False       & 15           &      14 &         118392 &        714 \\
 lady                & False       & 109          &      14 &         118392 &        714 \\
 capulet             & False       & 138          &      14 &         118392 &        714 \\
 sight               & False       & 16           &      14 &         118392 &        714 \\
 death               & False       & 63           &      14 &         118360 &        714 \\
 bell                & True        & 15           &      14 &         118416 &        715 \\
 warns               & True        & 15           &      14 &         118472 &        716 \\
 old                 & False       & 27           &      14 &         118472 &        716 \\
 age                 & True        & 15           &      14 &         118528 &        717 \\
 sepulchre           & False       & 15           &      14 &         118528 &        717 \\
 enter               & False       & 75           &      14 &         118528 &        717 \\
 montague            & False       & 39           &      14 &         118528 &        717 \\
 others              & False       & 18           &      14 &         118528 &        717 \\
 prince              & False       & 30           &      14 &         118528 &        717 \\
 come                & False       & 92           &      14 &         118528 &        717 \\
 montague            & False       & 40           &      14 &         118528 &        717 \\
 thou                & False       & 274          &      14 &         118528 &        717 \\
 art                 & False       & 54           &      14 &         118528 &        717 \\
 early               & False       & 18           &      14 &         118528 &        717 \\
 see                 & False       & 34           &      14 &         118528 &        717 \\
 thy                 & False       & 168          &      14 &         118528 &        717 \\
 son                 & False       & 17           &      14 &         118528 &        717 \\
 heir                & True        & 15           &      14 &         118584 &        718 \\
 early               & False       & 19           &      14 &         118584 &        718 \\
 montague            & False       & 41           &      14 &         118584 &        718 \\
 alas                & False       & 15           &      14 &         118584 &        718 \\
 liege               & True        & 15           &      14 &         118640 &        719 \\
 wife                & False       & 22           &      14 &         118640 &        719 \\
 dead                & False       & 46           &      14 &         118672 &        719 \\
 tonight             & False       & 18           &      14 &         118672 &        719 \\
 grief               & False       & 16           &      14 &         118672 &        719 \\
 son’s               & True        & 15           &      14 &         118760 &        720 \\
 exile               & True        & 15           &      14 &         118816 &        721 \\
 hath                & False       & 64           &      14 &         118848 &        721 \\
 stopp’d             & True        & 15           &      14 &         118936 &        722 \\
 breath              & False       & 18           &      14 &         118936 &        722 \\
 woe                 & False       & 17           &      14 &         118936 &        722 \\
 conspires           & True        & 15           &      14 &         119000 &        723 \\
 mine                & False       & 30           &      14 &         119000 &        723 \\
 age                 & False       & 16           &      14 &         119000 &        723 \\
 prince              & False       & 31           &      14 &         119000 &        723 \\
 look                & False       & 30           &      14 &         119000 &        723 \\
 thou                & False       & 275          &      14 &         119000 &        723 \\
 shalt               & False       & 18           &      14 &         119000 &        723 \\
 see                 & False       & 35           &      14 &         119000 &        723 \\
 montague            & False       & 42           &      14 &         119000 &        723 \\
 thou                & False       & 276          &      14 &         119000 &        723 \\
 untaught            & True        & 15           &      14 &         119064 &        724 \\
 manners             & True        & 15           &      14 &         119120 &        725 \\
 press               & True        & 15           &      14 &         119176 &        726 \\
 thy                 & False       & 169          &      14 &         119176 &        726 \\
 father              & False       & 25           &      14 &         119176 &        726 \\
 grave               & False       & 18           &      14 &         119176 &        726 \\
 prince              & False       & 32           &      14 &         119176 &        726 \\
 seal                & False       & 15           &      14 &         119176 &        726 \\
 mouth               & True        & 15           &      14 &         119232 &        727 \\
 outrage             & True        & 15           &      14 &         119288 &        728 \\
 till                & False       & 23           &      14 &         119288 &        728 \\
 clear               & True        & 15           &      14 &         119344 &        729 \\
 ambiguities         & True        & 15           &      14 &         119408 &        730 \\
 know                & False       & 33           &      14 &         119408 &        730 \\
 spring              & True        & 15           &      14 &         119464 &        731 \\
 head                & False       & 15           &      14 &         119464 &        731 \\
 true                & False       & 24           &      14 &         119464 &        731 \\
 descent             & True        & 15           &      14 &         119520 &        732 \\
 general             & True        & 15           &      14 &         119576 &        733 \\
 woes                & False       & 16           &      14 &         119576 &        733 \\
 lead                & False       & 15           &      14 &         119576 &        733 \\
 even                & True        & 15           &      14 &         119632 &        734 \\
 death               & False       & 64           &      14 &         119632 &        734 \\
 meantime            & True        & 15           &      14 &         119696 &        735 \\
 forbear             & True        & 15           &      14 &         119752 &        736 \\
 let                 & False       & 43           &      14 &         119752 &        736 \\
 mischance           & True        & 15           &      14 &         119816 &        737 \\
 slave               & True        & 15           &      14 &         119872 &        738 \\
 patience            & True        & 15           &      14 &         119936 &        739 \\
 bring               & False       & 17           &      14 &         119936 &        739 \\
 forth               & False       & 15           &      14 &         119936 &        739 \\
 parties             & True        & 15           &      14 &         119992 &        740 \\
 suspicion           & False       & 15           &      14 &         119992 &        740 \\
 friar               & False       & 102          &      14 &         119992 &        740 \\
 lawrence            & False       & 69           &      14 &         120024 &        740 \\
 greatest            & True        & 15           &      14 &         120088 &        741 \\
 able                & True        & 15           &      14 &         120144 &        742 \\
 least               & True        & 15           &      14 &         120200 &        743 \\
 yet                 & False       & 48           &      14 &         120168 &        743 \\
 suspected           & True        & 15           &      14 &         120232 &        744 \\
 time                & False       & 30           &      14 &         120232 &        744 \\
 place               & False       & 16           &      14 &         120232 &        744 \\
 doth                & False       & 46           &      14 &         120232 &        744 \\
 make                & False       & 40           &      14 &         120232 &        744 \\
 direful             & True        & 15           &      14 &         120288 &        745 \\
 murder              & False       & 17           &      14 &         120288 &        745 \\
 stand               & False       & 24           &      14 &         120288 &        745 \\
 impeach             & True        & 15           &      14 &         120344 &        746 \\
 purge               & True        & 15           &      14 &         120400 &        747 \\
 condemned           & False       & 15           &      14 &         120400 &        747 \\
 excus’d             & True        & 15           &      14 &         120488 &        748 \\
 prince              & False       & 33           &      14 &         120488 &        748 \\
 say                 & False       & 51           &      14 &         120456 &        748 \\
 thou                & False       & 277          &      14 &         120456 &        748 \\
 dost                & False       & 18           &      14 &         120456 &        748 \\
 know                & False       & 34           &      14 &         120456 &        748 \\
 friar               & False       & 103          &      14 &         120456 &        748 \\
 lawrence            & False       & 70           &      14 &         120456 &        748 \\
 brief               & False       & 15           &      14 &         120456 &        748 \\
 short               & True        & 15           &      14 &         120512 &        749 \\
 date                & True        & 15           &      14 &         120568 &        750 \\
 breath              & False       & 19           &      14 &         120568 &        750 \\
 long                & False       & 17           &      14 &         120568 &        750 \\
 tedious             & True        & 15           &      14 &         120624 &        751 \\
 tale                & True        & 15           &      14 &         120680 &        752 \\
 romeo               & False       & 294          &      14 &         120680 &        752 \\
 dead                & False       & 47           &      14 &         120712 &        752 \\
 husband             & False       & 18           &      14 &         120712 &        752 \\
 juliet              & False       & 174          &      14 &         120712 &        752 \\
 dead                & False       & 48           &      14 &         120680 &        752 \\
 romeo’s             & False       & 19           &      14 &         120680 &        752 \\
 faithful            & True        & 15           &      14 &         120744 &        753 \\
 wife                & False       & 23           &      14 &         120744 &        753 \\
 married             & False       & 21           &      14 &         120744 &        753 \\
 stol’n              & True        & 15           &      14 &         120832 &        754 \\
 marriage            & True        & 15           &      14 &         120896 &        755 \\
 day                 & False       & 46           &      14 &         120896 &        755 \\
 tybalt’s            & False       & 17           &      14 &         120896 &        755 \\
 doomsday            & True        & 15           &      14 &         120960 &        756 \\
 whose               & False       & 15           &      14 &         120960 &        756 \\
 untimely            & True        & 15           &      14 &         121024 &        757 \\
 death               & False       & 65           &      14 &         121056 &        757 \\
 banish’d            & False       & 15           &      14 &         121056 &        757 \\
 newmade             & True        & 15           &      14 &         121112 &        758 \\
 bridegroom          & True        & 15           &      14 &         121176 &        759 \\
 city                & True        & 15           &      14 &         121232 &        760 \\
 tybalt              & False       & 69           &      14 &         121232 &        760 \\
 juliet              & False       & 175          &      14 &         121232 &        760 \\
 pin’d               & True        & 15           &      14 &         121320 &        761 \\
 remove              & True        & 15           &      14 &         121376 &        762 \\
 siege               & True        & 15           &      14 &         121432 &        763 \\
 grief               & False       & 17           &      14 &         121432 &        763 \\
 betroth’d           & True        & 15           &      14 &         121528 &        764 \\
 would               & False       & 52           &      14 &         121560 &        764 \\
 married             & False       & 22           &      14 &         121560 &        764 \\
 perforce            & True        & 15           &      14 &         121624 &        765 \\
 county              & False       & 23           &      14 &         121624 &        765 \\
 paris               & False       & 57           &      14 &         121592 &        765 \\
 comes               & False       & 26           &      14 &         121592 &        765 \\
 wild                & True        & 15           &      14 &         121648 &        766 \\
 looks               & False       & 16           &      14 &         121648 &        766 \\
 bid                 & False       & 21           &      14 &         121648 &        766 \\
 devise              & True        & 15           &      14 &         121704 &        767 \\
 means               & True        & 15           &      14 &         121760 &        768 \\
 rid                 & True        & 15           &      14 &         121816 &        769 \\
 second              & False       & 21           &      14 &         121816 &        769 \\
 marriage            & False       & 16           &      14 &         121816 &        769 \\
 cell                & False       & 21           &      14 &         121816 &        769 \\
 would               & False       & 53           &      14 &         121816 &        769 \\
 kill                & True        & 15           &      14 &         121872 &        770 \\
 gave                & True        & 15           &      14 &         121928 &        771 \\
 tutored             & True        & 15           &      14 &         121984 &        772 \\
 art                 & False       & 55           &      14 &         121984 &        772 \\
 sleeping            & True        & 15           &      14 &         122048 &        773 \\
 potion              & True        & 15           &      14 &         122104 &        774 \\
 took                & False       & 15           &      14 &         122104 &        774 \\
 effect              & True        & 15           &      14 &         122160 &        775 \\
 intended            & True        & 15           &      14 &         122224 &        776 \\
 wrought             & True        & 15           &      14 &         122280 &        777 \\
 form                & True        & 15           &      14 &         122336 &        778 \\
 death               & False       & 66           &      14 &         122336 &        778 \\
 meantime            & False       & 16           &      14 &         122336 &        778 \\
 writ                & False       & 15           &      14 &         122336 &        778 \\
 romeo               & False       & 295          &      14 &         122336 &        778 \\
 hither              & False       & 18           &      14 &         122336 &        778 \\
 come                & False       & 93           &      14 &         122336 &        778 \\
 dire                & True        & 15           &      14 &         122392 &        779 \\
 night               & False       & 68           &      14 &         122392 &        779 \\
 help                & False       & 25           &      14 &         122392 &        779 \\
 take                & False       & 39           &      14 &         122360 &        779 \\
 borrow’d            & True        & 15           &      14 &         122456 &        780 \\
 grave               & False       & 19           &      14 &         122456 &        780 \\
 time                & False       & 31           &      14 &         122456 &        780 \\
 potion’s            & True        & 15           &      14 &         122552 &        781 \\
 force               & True        & 15           &      14 &         122608 &        782 \\
 cease               & True        & 15           &      14 &         122664 &        783 \\
 bore                & True        & 15           &      14 &         122720 &        784 \\
 letter              & False       & 17           &      14 &         122720 &        784 \\
 friar               & False       & 104          &      14 &         122720 &        784 \\
 john                & False       & 20           &      14 &         122720 &        784 \\
 stay’d              & True        & 15           &      14 &         122808 &        785 \\
 accident            & True        & 15           &      14 &         122872 &        786 \\
 yesternight         & True        & 15           &      14 &         122936 &        787 \\
 return’d            & True        & 15           &      14 &         123032 &        788 \\
 letter              & False       & 18           &      14 &         123032 &        788 \\
 back                & False       & 29           &      14 &         123032 &        788 \\
 alone               & False       & 21           &      14 &         123032 &        788 \\
 prefixed            & True        & 15           &      14 &         123096 &        789 \\
 hour                & False       & 19           &      14 &         123096 &        789 \\
 waking              & True        & 15           &      14 &         123152 &        790 \\
 came                & False       & 15           &      14 &         123152 &        790 \\
 take                & False       & 40           &      14 &         123152 &        790 \\
 kindred’s           & True        & 15           &      14 &         123248 &        791 \\
 vault               & False       & 18           &      14 &         123248 &        791 \\
 meaning             & True        & 15           &      14 &         123304 &        792 \\
 keep                & False       & 19           &      14 &         123304 &        792 \\
 closely             & True        & 15           &      14 &         123360 &        793 \\
 cell                & False       & 22           &      14 &         123360 &        793 \\
 till                & False       & 24           &      14 &         123360 &        793 \\
 conveniently        & True        & 15           &      14 &         123424 &        794 \\
 could               & False       & 17           &      14 &         123424 &        794 \\
 send                & False       & 17           &      14 &         123424 &        794 \\
 romeo               & False       & 296          &      14 &         123424 &        794 \\
 came                & False       & 16           &      14 &         123424 &        794 \\
 minute              & True        & 15           &      14 &         123480 &        795 \\
 ere                 & False       & 21           &      14 &         123480 &        795 \\
 time                & False       & 32           &      14 &         123480 &        795 \\
 awaking             & True        & 15           &      14 &         123536 &        796 \\
 untimely            & False       & 16           &      14 &         123536 &        796 \\
 lay                 & False       & 16           &      14 &         123536 &        796 \\
 noble               & False       & 15           &      14 &         123536 &        796 \\
 paris               & False       & 58           &      14 &         123536 &        796 \\
 true                & False       & 25           &      14 &         123536 &        796 \\
 romeo               & False       & 297          &      14 &         123536 &        796 \\
 dead                & False       & 49           &      14 &         123568 &        796 \\
 wakes               & False       & 15           &      14 &         123568 &        796 \\
 entreated           & True        & 15           &      14 &         123632 &        797 \\
 come                & False       & 94           &      14 &         123632 &        797 \\
 forth               & False       & 16           &      14 &         123632 &        797 \\
 bear                & True        & 15           &      14 &         123688 &        798 \\
 work                & True        & 15           &      14 &         123744 &        799 \\
 heaven              & False       & 30           &      14 &         123744 &        799 \\
 patience            & False       & 16           &      14 &         123744 &        799 \\
 noise               & False       & 17           &      14 &         123744 &        799 \\
 scare               & True        & 15           &      14 &         123800 &        800 \\
 tomb                & False       & 15           &      14 &         123800 &        800 \\
 desperate           & False       & 17           &      14 &         123800 &        800 \\
 would               & False       & 54           &      14 &         123800 &        800 \\
 go                  & False       & 74           &      14 &         123800 &        800 \\
 seems               & True        & 15           &      14 &         123856 &        801 \\
 violence            & True        & 15           &      14 &         123920 &        802 \\
 know                & False       & 35           &      14 &         123920 &        802 \\
 marriage            & False       & 17           &      14 &         123920 &        802 \\
 nurse               & False       & 146          &      14 &         123920 &        802 \\
 privy               & True        & 15           &      14 &         123976 &        803 \\
 ought               & True        & 15           &      14 &         124032 &        804 \\
 miscarried          & True        & 15           &      14 &         124096 &        805 \\
 fault               & True        & 15           &      14 &         124152 &        806 \\
 let                 & False       & 44           &      14 &         124152 &        806 \\
 old                 & False       & 28           &      14 &         124152 &        806 \\
 life                & False       & 24           &      14 &         124152 &        806 \\
 sacrific’d          & True        & 15           &      14 &         124248 &        807 \\
 hour                & False       & 20           &      14 &         124248 &        807 \\
 time                & False       & 33           &      14 &         124248 &        807 \\
 unto                & False       & 15           &      14 &         124248 &        807 \\
 rigour              & True        & 15           &      14 &         124304 &        808 \\
 severest            & True        & 15           &      14 &         124368 &        809 \\
 law                 & False       & 16           &      14 &         124368 &        809 \\
 prince              & False       & 34           &      14 &         124368 &        809 \\
 still               & False       & 16           &      14 &         124368 &        809 \\
 known               & True        & 15           &      14 &         124424 &        810 \\
 thee                & False       & 134          &      14 &         124392 &        810 \\
 holy                & False       & 24           &      14 &         124392 &        810 \\
 man                 & False       & 64           &      14 &         124360 &        810 \\
 where’s             & True        & 15           &      14 &         124448 &        811 \\
 romeo’s             & False       & 20           &      14 &         124448 &        811 \\
 man                 & False       & 65           &      14 &         124480 &        811 \\
 say                 & False       & 52           &      14 &         124512 &        811 \\
 balthasar           & False       & 29           &      14 &         124512 &        811 \\
 brought             & True        & 15           &      14 &         124568 &        812 \\
 master              & False       & 18           &      14 &         124568 &        812 \\
 news                & False       & 21           &      14 &         124568 &        812 \\
 juliet’s            & False       & 15           &      14 &         124568 &        812 \\
 death               & False       & 67           &      14 &         124568 &        812 \\
 post                & True        & 15           &      14 &         124624 &        813 \\
 came                & False       & 17           &      14 &         124624 &        813 \\
 mantua              & False       & 21           &      14 &         124624 &        813 \\
 place               & False       & 17           &      14 &         124624 &        813 \\
 monument            & False       & 21           &      14 &         124624 &        813 \\
 letter              & False       & 19           &      14 &         124624 &        813 \\
 early               & False       & 20           &      14 &         124624 &        813 \\
 bid                 & False       & 22           &      14 &         124624 &        813 \\
 give                & False       & 44           &      14 &         124592 &        813 \\
 father              & False       & 26           &      14 &         124592 &        813 \\
 threaten’d          & True        & 15           &      14 &         124688 &        814 \\
 death               & False       & 68           &      14 &         124656 &        814 \\
 going               & True        & 15           &      14 &         124712 &        815 \\
 vault               & False       & 19           &      14 &         124712 &        815 \\
 departed            & True        & 15           &      14 &         124776 &        816 \\
 left                & False       & 15           &      14 &         124776 &        816 \\
 prince              & False       & 35           &      14 &         124776 &        816 \\
 give                & False       & 45           &      14 &         124776 &        816 \\
 letter              & False       & 20           &      14 &         124776 &        816 \\
 look                & False       & 31           &      14 &         124776 &        816 \\
 county’s            & True        & 15           &      14 &         124872 &        817 \\
 page                & False       & 20           &      14 &         124872 &        817 \\
 rais’d              & True        & 15           &      14 &         124960 &        818 \\
 watch               & False       & 29           &      14 &         124960 &        818 \\
 sirrah              & True        & 15           &      14 &         125016 &        819 \\
 made                & False       & 22           &      14 &         125016 &        819 \\
 master              & False       & 19           &      14 &         125016 &        819 \\
 place               & False       & 18           &      14 &         125016 &        819 \\
 page                & False       & 21           &      14 &         125016 &        819 \\
 came                & False       & 18           &      14 &         125016 &        819 \\
 flowers             & False       & 17           &      14 &         125016 &        819 \\
 strew               & False       & 17           &      14 &         125016 &        819 \\
 lady’s              & False       & 15           &      14 &         125016 &        819 \\
 grave               & False       & 20           &      14 &         125016 &        819 \\
 bid                 & False       & 23           &      14 &         125016 &        819 \\
 stand               & False       & 25           &      14 &         125016 &        819 \\
 aloof               & False       & 16           &      14 &         125016 &        819 \\
 anon                & True        & 15           &      14 &         125072 &        820 \\
 comes               & False       & 27           &      14 &         125072 &        820 \\
 one                 & False       & 60           &      14 &         125072 &        820 \\
 light               & False       & 28           &      14 &         125072 &        820 \\
 ope                 & True        & 15           &      14 &         125128 &        821 \\
 tomb                & False       & 16           &      14 &         125128 &        821 \\
 master              & False       & 20           &      14 &         125128 &        821 \\
 drew                & True        & 15           &      14 &         125184 &        822 \\
 ran                 & True        & 15           &      14 &         125240 &        823 \\
 away                & False       & 23           &      14 &         125240 &        823 \\
 call                & False       & 23           &      14 &         125240 &        823 \\
 watch               & False       & 30           &      14 &         125240 &        823 \\
 prince              & False       & 36           &      14 &         125272 &        823 \\
 letter              & False       & 21           &      14 &         125272 &        823 \\
 doth                & False       & 47           &      14 &         125304 &        823 \\
 make                & False       & 41           &      14 &         125304 &        823 \\
 good                & False       & 80           &      14 &         125336 &        823 \\
 friar’s             & True        & 15           &      14 &         125424 &        824 \\
 words               & True        & 15           &      14 &         125480 &        825 \\
 course              & False       & 15           &      14 &         125480 &        825 \\
 love                & False       & 135          &      14 &         125512 &        825 \\
