fixed_prob_counter memory usage
\begin{tabular}{llrl}
\hline
 Current Word             & Current Word Count   &   Memory Usage & \# Distinct Words   \\
 mantua                   & 2                    &         204200 & 2056               \\
 leuchten                 & 1                    &         204200 & 2056               \\
 drum                     & 4                    &         204200 & 2056               \\
 bleibe                   & 0                    &         204200 & 2056               \\
 gehn                     & 6                    &         204200 & 2056               \\
 not                      & 2                    &         204200 & 2056               \\
 romeo                    & 112                  &         204200 & 2056               \\
 laß                      & 7                    &         204200 & 2056               \\
 greifen                  & 2                    &         204200 & 2056               \\
 ja                       & 23                   &         204232 & 2056               \\
 laß                      & 7                    &         204232 & 2056               \\
 töten                    & 2                    &         204232 & 2056               \\
 gebe                     & 1                    &         204288 & 2057               \\
 gern                     & 5                    &         204288 & 2057               \\
 drein                    & 1                    &         204344 & 2058               \\
 willst                   & 6                    &         204344 & 2058               \\
 nein                     & 14                   &         204344 & 2058               \\
 grau                     & 1                    &         204400 & 2059               \\
 morgens                  & 0                    &         204400 & 2059               \\
 auge                     & 5                    &         204400 & 2059               \\
 bleiche                  & 0                    &         204400 & 2059               \\
 abglanz                  & 1                    &         204456 & 2060               \\
 cynthias                 & 1                    &         204520 & 2061               \\
 stirn                    & 3                    &         204520 & 2061               \\
 lerche                   & 2                    &         204520 & 2061               \\
 deren                    & 0                    &         204520 & 2061               \\
 schlag                   & 1                    &         204520 & 2061               \\
 hoch                     & 4                    &         204520 & 2061               \\
 himmels                  & 1                    &         204576 & 2062               \\
 wölbung                  & 1                    &         204656 & 2063               \\
 trifft                   & 2                    &         204656 & 2063               \\
 bleibe                   & 1                    &         204712 & 2064               \\
 gern                     & 5                    &         204712 & 2064               \\
 gehn                     & 7                    &         204712 & 2064               \\
 verdrossen               & 0                    &         204712 & 2064               \\
 willkommen               & 4                    &         204712 & 2064               \\
 tod                      & 12                   &         204712 & 2064               \\
 julia                    & 41                   &         204712 & 2064               \\
 beschlossen              & 1                    &         204776 & 2065               \\
 herz                     & 5                    &         204776 & 2065               \\
 tagt                     & 1                    &         204832 & 2066               \\
 plaudern                 & 1                    &         204896 & 2067               \\
 julia                    & 42                   &         204896 & 2067               \\
 tagt                     & 1                    &         204896 & 2067               \\
 tagt                     & 1                    &         204896 & 2067               \\
 eile                     & 2                    &         204896 & 2067               \\
 fort                     & 6                    &         204896 & 2067               \\
 lerche                   & 2                    &         204896 & 2067               \\
 heiser                   & 0                    &         204896 & 2067               \\
 singt                    & 2                    &         204896 & 2067               \\
 falsche                  & 1                    &         204952 & 2068               \\
 weisen                   & 0                    &         204952 & 2068               \\
 rauhen                   & 1                    &         205008 & 2069               \\
 mißton                   & 0                    &         205008 & 2069               \\
 gurgelt                  & 1                    &         205064 & 2070               \\
 sagt                     & 7                    &         205064 & 2070               \\
 lerche                   & 3                    &         205064 & 2070               \\
 harmonie                 & 0                    &         205064 & 2070               \\
 sei                      & 11                   &         205064 & 2070               \\
 süß                      & 4                    &         205064 & 2070               \\
 zerreißt                 & 1                    &         205152 & 2071               \\
 unsre                    & 3                    &         205152 & 2071               \\
 ja                       & 24                   &         205120 & 2071               \\
 lerche                   & 3                    &         205120 & 2071               \\
 sagt                     & 8                    &         205120 & 2071               \\
 wechselt                 & 1                    &         205120 & 2071               \\
 kröte                    & 1                    &         205120 & 2071               \\
 augen                    & 5                    &         205120 & 2071               \\
 möchte                   & 2                    &         205120 & 2071               \\
 stimme                   & 0                    &         205120 & 2071               \\
 stimm                    & 1                    &         205120 & 2071               \\
 ists                     & 9                    &         205120 & 2071               \\
 ja                       & 25                   &         205120 & 2071               \\
 arm                      & 2                    &         205120 & 2071               \\
 arm                      & 2                    &         205120 & 2071               \\
 schreckt                 & 1                    &         205120 & 2071               \\
 jagt                     & 2                    &         205120 & 2071               \\
 tag                      & 10                   &         205120 & 2071               \\
 erweckt                  & 0                    &         205120 & 2071               \\
 stets                    & 3                    &         205120 & 2071               \\
 hell                     & 3                    &         205120 & 2071               \\
 heller                   & 1                    &         205176 & 2072               \\
 wirds                    & 1                    &         205232 & 2073               \\
 müssen                   & 0                    &         205232 & 2073               \\
 scheiden                 & 1                    &         205232 & 2073               \\
 romeo                    & 112                  &         205232 & 2073               \\
 hell                     & 3                    &         205232 & 2073               \\
 dunkler                  & 1                    &         205288 & 2074               \\
 stets                    & 3                    &         205288 & 2074               \\
 dunkler                  & 1                    &         205288 & 2074               \\
 unsre                    & 3                    &         205288 & 2074               \\
 leiden                   & 2                    &         205288 & 2074               \\
 wärterin                 & 31                   &         205320 & 2074               \\
 kommt                    & 18                   &         205288 & 2074               \\
 herein                   & 0                    &         205288 & 2074               \\
 wärterin                 & 31                   &         205288 & 2074               \\
 fräulein                 & 11                   &         205288 & 2074               \\
 julia                    & 43                   &         205288 & 2074               \\
 amme                     & 11                   &         205288 & 2074               \\
 wärterin                 & 32                   &         205288 & 2074               \\
 gnädge                   & 3                    &         205288 & 2074               \\
 gräfin                   & 13                   &         205288 & 2074               \\
 kommt                    & 19                   &         205288 & 2074               \\
 kammer                   & 0                    &         205288 & 2074               \\
 seid                     & 8                    &         205288 & 2074               \\
 hut                      & 0                    &         205288 & 2074               \\
 schon                    & 19                   &         205288 & 2074               \\
 regt                     & 1                    &         205288 & 2074               \\
 haus                     & 2                    &         205288 & 2074               \\
 wärterin                 & 32                   &         205288 & 2074               \\
 ab                       & 17                   &         205320 & 2074               \\
 julia                    & 43                   &         205320 & 2074               \\
 fenster                  & 3                    &         205320 & 2074               \\
 öffnend                  & 1                    &         205400 & 2075               \\
 tag                      & 10                   &         205400 & 2075               \\
 schein                   & 1                    &         205456 & 2076               \\
 herein                   & 1                    &         205512 & 2077               \\
 leben                    & 4                    &         205512 & 2077               \\
 flieh                    & 1                    &         205568 & 2078               \\
 hinaus                   & 0                    &         205568 & 2078               \\
 romeo                    & 112                  &         205568 & 2078               \\
 steig                    & 0                    &         205568 & 2078               \\
 hinab                    & 2                    &         205568 & 2078               \\
 laß                      & 8                    &         205568 & 2078               \\
 küssen                   & 2                    &         205568 & 2078               \\
 steigt                   & 1                    &         205624 & 2079               \\
 fenster                  & 3                    &         205624 & 2079               \\
 herab                    & 0                    &         205624 & 2079               \\
 julia                    & 43                   &         205624 & 2079               \\
 fenster                  & 4                    &         205624 & 2079               \\
 nachsehend               & 0                    &         205624 & 2079               \\
 freund                   & 11                   &         205624 & 2079               \\
 gatte                    & 2                    &         205624 & 2079               \\
 trauter                  & 1                    &         205680 & 2080               \\
 entrissen                & 0                    &         205680 & 2080               \\
 gib                      & 3                    &         205680 & 2080               \\
 nachricht                & 1                    &         205744 & 2081               \\
 tag                      & 10                   &         205744 & 2081               \\
 stunde                   & 3                    &         205744 & 2081               \\
 schon                    & 20                   &         205776 & 2081               \\
 minut                    & 1                    &         205832 & 2082               \\
 enthält                  & 2                    &         205832 & 2082               \\
 tage                     & 2                    &         205832 & 2082               \\
 ach                      & 9                    &         205832 & 2082               \\
 rechnen                  & 0                    &         205832 & 2082               \\
 hoch                     & 4                    &         205832 & 2082               \\
 jahren                   & 1                    &         205888 & 2083               \\
 eh                       & 8                    &         205888 & 2083               \\
 romeo                    & 112                  &         205888 & 2083               \\
 wiederseh                & 0                    &         205888 & 2083               \\
 romeo                    & 112                  &         205888 & 2083               \\
 außerhalb                & 0                    &         205888 & 2083               \\
 leb                      & 4                    &         205888 & 2083               \\
 wohl                     & 23                   &         205888 & 2083               \\
 mittel                   & 0                    &         205888 & 2083               \\
 laß                      & 8                    &         205888 & 2083               \\
 händen                   & 1                    &         205968 & 2084               \\
 liebe                    & 26                   &         206000 & 2084               \\
 gruß                     & 2                    &         206000 & 2084               \\
 senden                   & 1                    &         206056 & 2085               \\
 julia                    & 44                   &         206056 & 2085               \\
 o                        & 28                   &         206056 & 2085               \\
 denkst                   & 1                    &         206112 & 2086               \\
 je                       & 3                    &         206112 & 2086               \\
 wiedersehn               & 2                    &         206112 & 2086               \\
 romeo                    & 113                  &         206112 & 2086               \\
 zweifle                  & 0                    &         206112 & 2086               \\
 all                      & 4                    &         206112 & 2086               \\
 leiden                   & 3                    &         206112 & 2086               \\
 dient                    & 1                    &         206168 & 2087               \\
 zukunft                  & 1                    &         206224 & 2088               \\
 süßerem                  & 0                    &         206224 & 2088               \\
 geschwätz                & 1                    &         206312 & 2089               \\
 julia                    & 44                   &         206312 & 2089               \\
 o                        & 29                   &         206280 & 2089               \\
 gott                     & 9                    &         206280 & 2089               \\
 unglück                  & 1                    &         206280 & 2089               \\
 ahnend                   & 1                    &         206336 & 2090               \\
 herz                     & 5                    &         206336 & 2090               \\
 deucht                   & 0                    &         206336 & 2090               \\
 säh                      & 0                    &         206336 & 2090               \\
 unten                    & 1                    &         206392 & 2091               \\
 lägst                    & 1                    &         206472 & 2092               \\
 tot                      & 10                   &         206472 & 2092               \\
 grabes                   & 1                    &         206528 & 2093               \\
 tiefe                    & 2                    &         206528 & 2093               \\
 auge                     & 6                    &         206528 & 2093               \\
 trügt                    & 1                    &         206608 & 2094               \\
 bleich                   & 1                    &         206664 & 2095               \\
 romeo                    & 113                  &         206664 & 2095               \\
 liebe                    & 27                   &         206664 & 2095               \\
 scheinst                 & 0                    &         206664 & 2095               \\
 augen                    & 5                    &         206664 & 2095               \\
 schmerz                  & 3                    &         206664 & 2095               \\
 trinkt                   & 1                    &         206720 & 2096               \\
 blut                     & 5                    &         206720 & 2096               \\
 leb                      & 5                    &         206720 & 2096               \\
 wohl                     & 24                   &         206688 & 2096               \\
 leb                      & 6                    &         206688 & 2096               \\
 wohl                     & 24                   &         206688 & 2096               \\
 ab                       & 18                   &         206656 & 2096               \\
 julia                    & 45                   &         206656 & 2096               \\
 o                        & 29                   &         206656 & 2096               \\
 glück                    & 2                    &         206656 & 2096               \\
 nennt                    & 1                    &         206712 & 2097               \\
 unbeständig              & 0                    &         206712 & 2097               \\
 tust                     & 0                    &         206712 & 2097               \\
 treuen                   & 2                    &         206712 & 2097               \\
 sei                      & 12                   &         206712 & 2097               \\
 unbeständig              & 1                    &         206800 & 2098               \\
 glück                    & 3                    &         206800 & 2098               \\
 hältst                   & 0                    &         206800 & 2098               \\
 lange                    & 0                    &         206800 & 2098               \\
 hoff                     & 0                    &         206800 & 2098               \\
 sendest                  & 0                    &         206800 & 2098               \\
 zurück                   & 4                    &         206800 & 2098               \\
 gräfin                   & 13                   &         206800 & 2098               \\
 capulet                  & 35                   &         206768 & 2098               \\
 szene                    & 7                    &         206768 & 2098               \\
 he                       & 5                    &         206768 & 2098               \\
 tochter                  & 6                    &         206768 & 2098               \\
 julia                    & 45                   &         206768 & 2098               \\
 wer                      & 12                   &         206768 & 2098               \\
 ruft                     & 4                    &         206768 & 2098               \\
 gnädge                   & 4                    &         206768 & 2098               \\
 mutter                   & 7                    &         206768 & 2098               \\
 wacht                    & 1                    &         206824 & 2099               \\
 spät                     & 3                    &         206824 & 2099               \\
 schon                    & 20                   &         206824 & 2099               \\
 früh                     & 3                    &         206824 & 2099               \\
 welch                    & 4                    &         206824 & 2099               \\
 ungewohnter              & 0                    &         206824 & 2099               \\
 anlaß                    & 0                    &         206824 & 2099               \\
 bringt                   & 5                    &         206824 & 2099               \\
 her                      & 5                    &         206824 & 2099               \\
 gräfin                   & 14                   &         206824 & 2099               \\
 capulet                  & 36                   &         206856 & 2099               \\
 kommt                    & 19                   &         206856 & 2099               \\
 herein                   & 2                    &         206856 & 2099               \\
 gräfin                   & 15                   &         206888 & 2099               \\
 capulet                  & 36                   &         206888 & 2099               \\
 julia                    & 45                   &         206888 & 2099               \\
 gehts                    & 0                    &         206888 & 2099               \\
 julia                    & 45                   &         206888 & 2099               \\
 gut                      & 11                   &         206888 & 2099               \\
 gräfin                   & 16                   &         206856 & 2099               \\
 capulet                  & 37                   &         206856 & 2099               \\
 immer                    & 2                    &         206856 & 2099               \\
 weinend                  & 1                    &         206912 & 2100               \\
 vetters                  & 2                    &         206912 & 2100               \\
 tod                      & 12                   &         206912 & 2100               \\
 willst                   & 6                    &         206912 & 2100               \\
 tränen                   & 2                    &         206912 & 2100               \\
 gruft                    & 1                    &         206968 & 2101               \\
 waschen                  & 0                    &         206968 & 2101               \\
 könntest                 & 0                    &         206968 & 2101               \\
 dus                      & 2                    &         206968 & 2101               \\
 rief                     & 1                    &         206968 & 2101               \\
 leben                    & 5                    &         206968 & 2101               \\
 drum                     & 4                    &         206968 & 2101               \\
 laß                      & 9                    &         206968 & 2101               \\
 trauern                  & 0                    &         206968 & 2101               \\
 zeugt                    & 1                    &         206968 & 2101               \\
 vieler                   & 0                    &         206968 & 2101               \\
 liebe                    & 28                   &         206968 & 2101               \\
 trauern                  & 1                    &         207024 & 2102               \\
 zeugt                    & 1                    &         207024 & 2102               \\
 wenig                    & 1                    &         207080 & 2103               \\
 witz                     & 4                    &         207080 & 2103               \\
 julia                    & 45                   &         207080 & 2103               \\
 schlag                   & 2                    &         207080 & 2103               \\
 empfindlich              & 1                    &         207144 & 2104               \\
 traf                     & 1                    &         207144 & 2104               \\
 erlaubt                  & 1                    &         207200 & 2105               \\
 weinen                   & 0                    &         207200 & 2105               \\
 gräfin                   & 16                   &         207200 & 2105               \\
 capulet                  & 38                   &         207200 & 2105               \\
 trifft                   & 2                    &         207200 & 2105               \\
 freund                   & 12                   &         207200 & 2105               \\
 empfindet                & 0                    &         207200 & 2105               \\
 beweinst                 & 0                    &         207200 & 2105               \\
 julia                    & 46                   &         207200 & 2105               \\
 empfind                  & 1                    &         207256 & 2106               \\
 muß                      & 10                   &         207256 & 2106               \\
 freund                   & 13                   &         207256 & 2106               \\
 beweinen                 & 0                    &         207256 & 2106               \\
 gräfin                   & 16                   &         207256 & 2106               \\
 capulet                  & 38                   &         207256 & 2106               \\
 kind                     & 8                    &         207256 & 2106               \\
 tod                      & 13                   &         207256 & 2106               \\
 beweinst                 & 0                    &         207256 & 2106               \\
 schurke                  & 4                    &         207256 & 2106               \\
 lebt                     & 8                    &         207256 & 2106               \\
 erschlug                 & 1                    &         207320 & 2107               \\
 julia                    & 46                   &         207320 & 2107               \\
 schurke                  & 4                    &         207320 & 2107               \\
 gräfin                   & 16                   &         207320 & 2107               \\
 capulet                  & 39                   &         207320 & 2107               \\
 romeo                    & 114                  &         207320 & 2107               \\
 julia                    & 46                   &         207320 & 2107               \\
 beiseit                  & 3                    &         207320 & 2107               \\
 schurk                   & 2                    &         207320 & 2107               \\
 himmelweit               & 0                    &         207320 & 2107               \\
 entfernt                 & 1                    &         207320 & 2107               \\
 laut                     & 3                    &         207320 & 2107               \\
 vergeb                   & 1                    &         207376 & 2108               \\
 gott                     & 10                   &         207376 & 2108               \\
 tus                      & 0                    &         207376 & 2108               \\
 ganzem                   & 1                    &         207432 & 2109               \\
 herzen                   & 3                    &         207432 & 2109               \\
 dennoch                  & 1                    &         207488 & 2110               \\
 kränkt                   & 1                    &         207568 & 2111               \\
 mann                     & 10                   &         207568 & 2111               \\
 herz                     & 5                    &         207568 & 2111               \\
 gräfin                   & 16                   &         207568 & 2111               \\
 capulet                  & 39                   &         207568 & 2111               \\
 ja                       & 26                   &         207568 & 2111               \\
 freilich                 & 0                    &         207568 & 2111               \\
 meuchelmörder            & 1                    &         207656 & 2112               \\
 lebt                     & 9                    &         207656 & 2112               \\
 julia                    & 47                   &         207656 & 2112               \\
 ja                       & 27                   &         207656 & 2112               \\
 hände                    & 3                    &         207656 & 2112               \\
 erreichen                & 0                    &         207656 & 2112               \\
 o                        & 30                   &         207656 & 2112               \\
 rächte                   & 0                    &         207656 & 2112               \\
 niemand                  & 2                    &         207656 & 2112               \\
 vetter                   & 5                    &         207656 & 2112               \\
 gräfin                   & 16                   &         207656 & 2112               \\
 capulet                  & 39                   &         207656 & 2112               \\
 rache                    & 0                    &         207656 & 2112               \\
 nehmen                   & 3                    &         207656 & 2112               \\
 sorge                    & 1                    &         207712 & 2113               \\
 drum                     & 4                    &         207712 & 2113               \\
 weine                    & 1                    &         207768 & 2114               \\
 mehr                     & 16                   &         207768 & 2114               \\
 send                     & 0                    &         207768 & 2114               \\
 jemand                   & 2                    &         207768 & 2114               \\
 mantua                   & 2                    &         207768 & 2114               \\
 verlaufne                & 0                    &         207768 & 2114               \\
 lebt                     & 9                    &         207768 & 2114               \\
 kräftig                  & 1                    &         207848 & 2115               \\
 tränkchen                & 0                    &         207848 & 2115               \\
 bereiten                 & 1                    &         207912 & 2116               \\
 bald                     & 6                    &         207912 & 2116               \\
 gefährten                & 2                    &         207912 & 2116               \\
 tybalts                  & 6                    &         207912 & 2116               \\
 macht                    & 4                    &         207912 & 2116               \\
 hoffentlich              & 1                    &         207912 & 2116               \\
 zufrieden                & 1                    &         207976 & 2117               \\
 julia                    & 47                   &         207976 & 2117               \\
 fürwahr                  & 1                    &         207976 & 2117               \\
 nie                      & 7                    &         207976 & 2117               \\
 romeo                    & 115                  &         207976 & 2117               \\
 zufrieden                & 1                    &         207976 & 2117               \\
 erblick                  & 1                    &         208032 & 2118               \\
 nichttot                 & 0                    &         208032 & 2118               \\
 herz                     & 5                    &         208032 & 2118               \\
 blutsfreund              & 1                    &         208096 & 2119               \\
 leidet                   & 0                    &         208096 & 2119               \\
 ach                      & 10                   &         208096 & 2119               \\
 fändet                   & 0                    &         208096 & 2119               \\
 jemand                   & 3                    &         208096 & 2119               \\
 gift                     & 2                    &         208096 & 2119               \\
 reichte                  & 1                    &         208152 & 2120               \\
 gnädge                   & 5                    &         208152 & 2120               \\
 frau                     & 11                   &         208152 & 2120               \\
 wollt                    & 5                    &         208152 & 2120               \\
 mischen                  & 2                    &         208152 & 2120               \\
 romeo                    & 115                  &         208152 & 2120               \\
 ers                      & 1                    &         208152 & 2120               \\
 genommen                 & 0                    &         208152 & 2120               \\
 bald                     & 6                    &         208152 & 2120               \\
 ruhe                     & 0                    &         208152 & 2120               \\
 schliefewie              & 0                    &         208152 & 2120               \\
 herz                     & 5                    &         208152 & 2120               \\
 haßt                     & 0                    &         208152 & 2120               \\
 nennen                   & 0                    &         208152 & 2120               \\
 hörenund                 & 0                    &         208152 & 2120               \\
 liebe                    & 29                   &         208120 & 2120               \\
 vetter                   & 5                    &         208120 & 2120               \\
 trug                     & 1                    &         208120 & 2120               \\
 erschlagen               & 3                    &         208120 & 2120               \\
 büßen                    & 0                    &         208120 & 2120               \\
 gräfin                   & 16                   &         208120 & 2120               \\
 capulet                  & 39                   &         208120 & 2120               \\
 findst                   & 1                    &         208176 & 2121               \\
 mittel                   & 1                    &         208232 & 2122               \\
 find                     & 0                    &         208232 & 2122               \\
 wohl                     & 24                   &         208232 & 2122               \\
 mann                     & 11                   &         208232 & 2122               \\
 bring                    & 2                    &         208232 & 2122               \\
 frohe                    & 1                    &         208288 & 2123               \\
 zeitung                  & 0                    &         208288 & 2123               \\
 mädchen                  & 7                    &         208288 & 2123               \\
 julia                    & 48                   &         208288 & 2123               \\
 bedrängter               & 0                    &         208288 & 2123               \\
 zeit                     & 3                    &         208288 & 2123               \\
 kommt                    & 19                   &         208288 & 2123               \\
 freude                   & 2                    &         208288 & 2123               \\
 recht                    & 9                    &         208288 & 2123               \\
 lautet                   & 1                    &         208344 & 2124               \\
 bitt                     & 4                    &         208344 & 2124               \\
 gnädge                   & 6                    &         208344 & 2124               \\
 mutter                   & 7                    &         208344 & 2124               \\
 gräfin                   & 17                   &         208376 & 2124               \\
 capulet                  & 39                   &         208376 & 2124               \\
 kind                     & 8                    &         208376 & 2124               \\
 hast                     & 4                    &         208376 & 2124               \\
 nen                      & 1                    &         208432 & 2125               \\
 aufmerksamen             & 0                    &         208432 & 2125               \\
 vater                    & 4                    &         208432 & 2125               \\
 trübsinn                 & 0                    &         208432 & 2125               \\
 abzubringen              & 1                    &         208496 & 2126               \\
 ersann                   & 0                    &         208496 & 2126               \\
 plötzlich                & 1                    &         208584 & 2127               \\
 freudenfest              & 1                    &         208648 & 2128               \\
 wenig                    & 2                    &         208648 & 2128               \\
 versah                   & 0                    &         208648 & 2128               \\
 julia                    & 48                   &         208648 & 2128               \\
 ei                       & 2                    &         208648 & 2128               \\
 erwünscht                & 0                    &         208648 & 2128               \\
 wär                      & 4                    &         208648 & 2128               \\
 gnädge                   & 7                    &         208648 & 2128               \\
 mutter                   & 8                    &         208648 & 2128               \\
 gräfin                   & 17                   &         208648 & 2128               \\
 capulet                  & 39                   &         208648 & 2128               \\
 ja                       & 27                   &         208648 & 2128               \\
 denk                     & 0                    &         208648 & 2128               \\
 kind                     & 8                    &         208648 & 2128               \\
 donnerstag               & 3                    &         208648 & 2128               \\
 frühmorgens              & 1                    &         208736 & 2129               \\
 hochedle                 & 0                    &         208736 & 2129               \\
 wackre                   & 1                    &         208792 & 2130               \\
 junge                    & 4                    &         208792 & 2130               \\
 herr                     & 24                   &         208792 & 2130               \\
 graf                     & 4                    &         208792 & 2130               \\
 paris                    & 8                    &         208792 & 2130               \\
 sankt                    & 1                    &         208792 & 2130               \\
 peters                   & 1                    &         208848 & 2131               \\
 kirche                   & 1                    &         208904 & 2132               \\
 frohe                    & 2                    &         208904 & 2132               \\
 braut                    & 1                    &         208904 & 2132               \\
 altar                    & 0                    &         208904 & 2132               \\
 geleiten                 & 1                    &         208968 & 2133               \\
 julia                    & 49                   &         208968 & 2133               \\
 sankt                    & 2                    &         208968 & 2133               \\
 peters                   & 1                    &         208968 & 2133               \\
 kirch                    & 2                    &         208968 & 2133               \\
 petrus                   & 0                    &         208968 & 2133               \\
 frohe                    & 2                    &         208968 & 2133               \\
 braut                    & 1                    &         208968 & 2133               \\
 geleiten                 & 1                    &         208968 & 2133               \\
 wundert                  & 0                    &         208968 & 2133               \\
 eil                      & 2                    &         208968 & 2133               \\
 vermählt                 & 2                    &         208968 & 2133               \\
 muß                      & 10                   &         208968 & 2133               \\
 eh                       & 8                    &         208968 & 2133               \\
 freier                   & 0                    &         208968 & 2133               \\
 kommt                    & 20                   &         208936 & 2133               \\
 werben                   & 2                    &         208936 & 2133               \\
 bitt                     & 5                    &         208936 & 2133               \\
 gnädge                   & 7                    &         208936 & 2133               \\
 frau                     & 11                   &         208936 & 2133               \\
 sagt                     & 8                    &         208936 & 2133               \\
 vater                    & 4                    &         208936 & 2133               \\
 herrn                    & 3                    &         208936 & 2133               \\
 vermählen                & 2                    &         208936 & 2133               \\
 ichs                     & 2                    &         208936 & 2133               \\
 tue                      & 2                    &         208936 & 2133               \\
 schwör                   & 3                    &         208936 & 2133               \\
 romeo                    & 116                  &         208936 & 2133               \\
 wißt                     & 1                    &         208936 & 2133               \\
 haß                      & 6                    &         208936 & 2133               \\
 lieber                   & 4                    &         208936 & 2133               \\
 paris                    & 9                    &         208936 & 2133               \\
 seinfürwahr              & 0                    &         208936 & 2133               \\
 wohl                     & 24                   &         208936 & 2133               \\
 zeitung                  & 0                    &         208936 & 2133               \\
 gräfin                   & 18                   &         208904 & 2133               \\
 capulet                  & 39                   &         208904 & 2133               \\
 kommt                    & 21                   &         208936 & 2133               \\
 vater                    & 5                    &         208936 & 2133               \\
 sag                      & 11                   &         208936 & 2133               \\
 sieh                     & 3                    &         208936 & 2133               \\
 sichs                    & 1                    &         208992 & 2134               \\
 gefallen                 & 1                    &         209056 & 2135               \\
 läßt                     & 3                    &         209056 & 2135               \\
 capulet                  & 40                   &         209056 & 2135               \\
 wärterin                 & 33                   &         209056 & 2135               \\
 kommen                   & 7                    &         209056 & 2135               \\
 capulet                  & 40                   &         209056 & 2135               \\
 luft                     & 2                    &         209056 & 2135               \\
 sprüht                   & 1                    &         209136 & 2136               \\
 tau                      & 0                    &         209136 & 2136               \\
 beim                     & 1                    &         209192 & 2137               \\
 sonnenuntergang          & 1                    &         209192 & 2137               \\
 untergange               & 1                    &         209256 & 2138               \\
 neffen                   & 1                    &         209312 & 2139               \\
